,userId,movieId,rating,timestamp
253,4,1961,5.0,949918743
254,4,1967,3.0,949949538
255,4,1968,5.0,949811559
256,4,1994,5.0,949896309
257,4,2000,5.0,949811602
258,4,2002,3.0,949895907
259,4,2003,2.0,949918970
260,4,2005,5.0,949896070
261,4,2014,4.0,949919454
262,4,2018,5.0,949778771
263,4,2020,4.0,949811738
264,4,2021,4.0,949896114
265,4,2033,4.0,949982239
266,4,2034,4.0,949896183
267,4,2046,5.0,949810618
268,4,2054,3.0,949896114
269,4,2064,5.0,949918648
270,4,2078,5.0,949949444
271,4,2080,5.0,949919306
272,4,2081,4.0,949982239
273,4,2085,5.0,949949444
274,4,2086,5.0,949896114
275,4,2087,5.0,949949638
276,4,2091,5.0,949896183
277,4,2094,4.0,949920028
278,4,2096,5.0,949949538
279,4,2100,5.0,949896114
280,4,2102,5.0,949949396
281,4,2105,4.0,949896114
282,4,2109,5.0,949919399
283,4,2110,3.0,949896309
284,4,2114,5.0,949918927
285,4,2115,5.0,949918994
286,4,2124,4.0,949919763
288,4,2141,4.0,949982239
289,4,2143,4.0,949896114
291,4,2161,5.0,949896070
292,4,2174,5.0,949896070
293,4,2193,3.0,949896070
294,4,2194,5.0,949918764
295,4,2248,4.0,949811559
296,4,2263,3.0,949896309
297,4,2268,5.0,949895772
298,4,2289,5.0,949919556
299,4,2348,4.0,949918927
300,4,2371,4.0,949811603
301,4,2403,4.0,949918994
302,4,2406,5.0,949918994
303,4,2409,4.0,949810302
304,4,2454,5.0,949982274
305,4,2467,5.0,949918875
306,4,2551,4.0,949896275
307,4,2616,1.0,949895993
308,4,2628,5.0,949810582
309,4,2640,5.0,949810261
310,4,2659,3.0,949918671
311,4,2683,4.0,949896497
312,4,2699,4.0,949896497
313,4,2716,5.0,949811523
314,4,2723,5.0,949810582
315,4,2734,4.0,949778714
316,4,2770,1.0,949896521
317,4,2788,5.0,949919399
318,4,2791,5.0,949811490
319,4,2795,4.0,949811603
320,4,2797,5.0,949896070
321,4,2804,5.0,949811738
322,4,2822,3.0,949811230
323,4,2867,3.0,949918875
324,4,2872,5.0,949896114
325,4,2877,5.0,949896377
326,4,2902,2.0,949896309
327,4,2903,1.0,949896309
328,4,2916,4.0,949810534
329,4,2918,5.0,949811559
330,4,2968,5.0,949896070
331,4,2986,3.0,949896015
332,4,2987,5.0,949918807
333,4,2991,5.0,949810261
334,4,3016,3.0,949896543
335,4,3034,5.0,949949444
336,4,3039,4.0,949811559
337,4,3040,5.0,949919419
338,4,3060,5.0,949919656
339,4,3071,4.0,949918715
340,4,3101,4.0,949896275
341,4,3104,4.0,949811603
342,4,3108,5.0,949919738
343,4,3169,4.0,949918904
344,4,3208,2.0,949778946
345,4,3210,4.0,949811523
346,4,3251,5.0,949918970
347,4,3255,4.0,949919738
348,4,3263,3.0,949919845
349,4,3265,5.0,949895732
350,4,4006,2.0,949982238
351,5,3,4.0,1163374957
352,5,39,4.0,1163374952
353,5,104,4.0,1163374639
354,5,141,4.0,1163374242
355,5,150,4.0,1163374404
356,5,231,3.5,1163373762
357,5,277,4.5,1163373208
358,5,344,3.5,1163373636
359,5,356,4.0,1163374152
360,5,364,4.0,1163373752
361,5,367,4.0,1163373755
362,5,377,4.0,1163373610
363,5,440,4.0,1163374477
364,5,500,4.5,1163373718
365,5,586,4.0,1163374392
366,5,588,3.5,1163373551
367,5,595,4.0,1163374190
368,5,597,5.0,1163373711
369,5,788,3.5,1163374993
370,5,858,2.5,1163373651
371,5,903,3.5,1163373135
372,5,919,4.0,1163374286
373,5,1022,4.0,1163373316
374,5,1035,5.0,1163373103
375,5,1193,3.0,1163374173
376,5,1221,2.5,1163374239
377,5,1247,4.0,1163374582
378,5,1307,4.0,1163374495
379,5,1380,5.0,1163373044
380,5,1393,3.5,1163374165
381,5,1485,4.5,1163374608
382,5,1544,3.5,1163374562
383,5,1682,4.0,1163374214
384,5,1721,4.0,1163373744
385,5,1777,4.0,1163374601
386,5,1784,4.5,1163374251
387,5,1923,4.5,1163373726
388,5,1961,4.0,1163373675
389,5,1968,4.0,1163374324
390,5,1997,3.5,1163374593
391,5,2023,1.5,1163373188
392,5,2081,5.0,1163373109
393,5,2273,4.0,1163373276
394,5,2294,4.0,1163373251
395,5,2355,3.5,1163374184
396,5,2424,4.0,1163373193
397,5,2502,3.5,1163374290
398,5,2683,4.0,1163373679
399,5,2694,4.5,1163373293
400,5,2706,4.0,1163374246
401,5,2762,3.5,1163373743
402,5,2770,3.5,1163374947
403,5,2918,3.5,1163374278
404,5,2997,3.5,1163374127
405,5,3114,3.5,1163374263
406,5,3176,3.5,1163374408
407,5,3408,4.0,1163374137
408,5,3753,3.5,1163373148
409,5,3897,4.5,1163374235
410,5,3948,3.5,1163374198
411,5,4014,4.0,1163373273
412,5,4018,4.0,1163375025
413,5,4022,3.5,1163373696
414,5,4025,4.5,1163375145
415,5,4306,3.5,1163374103
416,5,4308,3.5,1163374354
417,5,4447,4.5,1163375033
418,5,4718,3.5,1163375131
419,5,4963,3.0,1163373548
420,5,4995,4.5,1163373616
421,5,5266,3.5,1163374995
422,5,5299,4.5,1163373299
423,5,5349,4.5,1163373606
424,5,5464,4.0,1163374443
425,5,5669,3.5,1163374206
426,5,5679,4.5,1163374389
427,5,5816,3.0,1163373688
428,5,5995,4.0,1163374533
429,5,6218,3.5,1163374491
430,5,6373,4.0,1163374572
431,5,6377,4.0,1163373626
432,5,6502,4.0,1163374455
433,5,6711,2.5,1163373238
434,5,6942,4.0,1163374511
435,5,8376,4.0,1163374742
436,5,8464,4.0,1163374381
437,5,8622,3.5,1163374118
438,5,8636,4.5,1163373593
439,5,8644,4.0,1163374426
440,5,30707,4.5,1163374340
441,5,30749,4.5,1163374702
442,5,30793,3.5,1163374177
443,5,33166,5.0,1163374211
444,5,33679,4.0,1163374517
445,5,34162,4.5,1163374227
446,5,35836,4.0,1163374275
447,5,40819,4.5,1163374283
448,5,41566,4.0,1163374144
449,5,41569,4.0,1163374167
450,5,48385,4.5,1163374357
451,6,111,4.0,1109258212
452,6,158,2.0,1108134263
453,6,173,2.0,1109258228
454,6,293,5.0,1108134539
455,6,596,4.0,1108134269
456,6,903,4.0,1108134299
457,6,1204,5.0,1108134266
458,6,1250,4.5,1108134284
459,6,1259,4.5,1109258196
460,6,1276,4.5,1108134309
461,6,1285,4.5,1108134339
462,6,1358,2.0,1109258181
463,6,1639,2.0,1109258179
464,6,1687,2.0,1109258281
465,6,1747,2.0,1109258194
466,6,1876,0.5,1108134334
467,6,1909,3.0,1108134344
468,6,2001,3.0,1108134289
469,6,2019,4.0,1109258270
470,6,2072,4.0,1109258285
471,6,2174,4.0,1109258175
472,6,2502,3.5,1108134291
473,6,2528,3.0,1109258245
474,6,2529,4.0,1108134293
475,6,2571,1.0,1109258202
476,6,2657,2.0,1108134271
477,6,2692,4.0,1108134274
478,6,2723,3.0,1109258257
479,6,2761,4.5,1108134545
480,6,2890,3.0,1109258199
481,6,3052,1.0,1108134337
482,6,3114,4.0,1109258183
483,6,3300,3.5,1109258250
484,6,3751,1.5,1109258190
485,6,4641,1.5,1109258217
486,6,4975,1.5,1109258226
487,6,5952,5.0,1108134311
488,6,7090,3.0,1108134534
489,6,7153,5.0,1108134519
490,6,7361,4.0,1108134524
491,6,8368,3.5,1108134526
492,6,8636,4.0,1108134537
493,6,8784,3.0,1108134531
494,6,8874,4.5,1108134521
495,7,1,3.0,851866703
496,7,10,3.0,851869035
497,7,21,3.0,851867289
498,7,31,3.0,851868750
499,7,34,4.0,851867861
500,7,40,4.0,851866901
501,7,104,3.0,851866744
502,7,110,5.0,851868188
503,7,112,4.0,851866720
504,7,141,4.0,851866704
505,7,151,4.0,851868206
506,7,198,2.0,851868704
507,7,207,3.0,851868705
508,7,260,5.0,851869062
509,7,272,3.0,851868188
510,7,316,2.0,851869161
511,7,318,5.0,851868187
512,7,329,3.0,851868524
513,7,333,3.0,851867345
514,7,345,3.0,851867621
515,7,355,3.0,851867941
516,7,356,3.0,851868188
517,7,357,3.0,851867436
518,7,364,3.0,851868020
519,7,367,3.0,851867790
520,7,377,3.0,851869291
521,7,380,4.0,851869291
522,7,480,4.0,851869161
523,7,500,3.0,851867669
524,7,534,4.0,851868246
525,7,539,3.0,851867688
526,7,541,4.0,851869035
527,7,551,4.0,851868019
528,7,588,4.0,851868044
529,7,589,3.0,851869140
530,7,590,4.0,851868186
531,7,592,3.0,851868863
532,7,594,4.0,851868020
533,7,595,3.0,851868044
534,7,610,3.0,851868074
535,7,671,4.0,851866806
536,7,708,3.0,851866744
537,7,720,5.0,851868019
538,7,724,2.0,851866784
539,7,736,1.0,851866704
540,7,737,1.0,851866763
541,7,745,5.0,851868020
542,7,780,3.0,851866703
543,7,786,2.0,851866744
544,7,924,4.0,851868289
545,7,1036,3.0,851869102
546,7,1073,3.0,851866744
547,7,1079,4.0,851867320
548,7,1080,4.0,851867289
549,7,1097,3.0,851868308
550,7,1125,3.0,851867553
551,7,1129,3.0,851869103
552,7,1136,4.0,851867289
553,7,1148,5.0,851868019
554,7,1196,5.0,851869034
555,7,1197,3.0,851867289
556,7,1198,5.0,851869035
557,7,1210,5.0,851869034
558,7,1220,4.0,851867379
559,7,1223,5.0,851868044
560,7,1225,5.0,851868246
561,7,1231,4.0,851868321
562,7,1240,4.0,851869062
563,7,1242,5.0,851868289
564,7,1270,3.0,851867436
565,7,1275,4.0,851869080
566,7,1278,3.0,851867436
567,7,1287,4.0,851868332
568,7,1288,4.0,851867401
569,7,1291,3.0,851867320
570,7,1298,3.0,851868471
571,7,1302,4.0,851868471
572,7,1307,3.0,851867401
573,7,1353,3.0,851866935
574,7,1371,3.0,851869160
575,7,1372,3.0,851869102
576,7,1373,2.0,851869230
577,7,1374,4.0,851869035
578,7,1375,3.0,851869140
579,7,1376,3.0,851869062
580,7,1394,3.0,851867688
581,7,1405,5.0,851866978
582,7,1408,1.0,851869140
583,8,32,5.0,1154465405
584,8,45,2.5,1154389572
585,8,47,5.0,1154464836
586,8,50,5.0,1154400173
587,8,110,4.0,1154473268
588,8,260,3.5,1154464829
589,8,282,2.0,1154389420
590,8,296,4.0,1154465380
591,8,318,5.0,1154464714
592,8,356,4.0,1154400390
593,8,457,4.5,1154400475
594,8,520,3.5,1154389356
595,8,524,2.0,1154400357
596,8,527,5.0,1154400170
597,8,543,5.0,1154389386
599,8,593,4.5,1154464833
600,8,628,4.0,1154400284
601,8,805,3.5,1154389432
602,8,858,5.0,1154400181
603,8,1196,3.5,1154464841
604,8,1197,4.0,1154464887
605,8,1198,4.0,1154464730
606,8,1210,4.0,1154464769
607,8,1219,4.0,1154465573
608,8,1225,4.0,1154465394
609,8,1258,4.0,1154465555
610,8,1259,4.0,1154464811
611,8,1265,3.0,1154465230
612,8,1270,4.0,1154464747
613,8,1291,4.0,1154464720
614,8,1302,3.5,1154400465
615,8,1358,0.5,1154474527
617,8,1393,3.0,1154400324
618,8,1500,4.0,1154465235
619,8,1552,3.0,1154389408
620,8,1617,3.5,1154464990
621,8,1625,5.0,1154389385
622,8,1674,4.0,1154389491
624,8,1754,3.0,1154400308
625,8,1777,5.0,1154400458
626,8,1876,3.5,1154389528
627,8,1961,5.0,1154473322
628,8,2028,4.0,1154473259
629,8,2100,3.0,1154389460
630,8,2139,3.0,1154465222
631,8,2194,4.5,1154464735
632,8,2302,4.5,1154400414
633,8,2324,4.0,1154464850
634,8,2329,5.0,1154473217
635,8,2353,3.5,1154389340
636,8,2423,3.5,1154400351
637,8,2502,5.0,1154464889
638,8,2571,5.0,1154464738
639,8,2716,3.5,1154464944
640,8,2762,4.5,1154464717
641,8,2770,2.5,1154389541
642,8,2791,4.5,1154465558
643,8,2797,3.5,1154400340
644,8,2804,3.5,1154473419
645,8,2841,3.0,1154400360
646,8,2858,4.5,1154464950
647,8,2918,5.0,1154473364
648,8,2959,4.0,1154464901
649,8,3147,4.5,1154400266
650,8,3578,5.0,1154400441
651,8,3916,3.5,1154400198
653,8,3996,4.0,1154465526
654,8,4011,4.5,1154464873
655,8,4019,3.5,1154400245
656,8,4034,4.5,1154465279
657,8,4226,5.0,1154464905
658,8,4262,4.0,1154464915
659,8,4448,2.5,1154400334
660,8,4886,3.5,1154464808
661,8,4896,3.5,1154400398
662,8,4963,4.5,1154400383
663,8,4973,4.0,1154465373
664,8,4993,3.5,1154464819
665,8,4995,3.5,1154389449
666,8,5064,5.0,1154400236
667,8,5378,3.5,1154389552
668,8,5445,4.5,1154400449
669,8,5464,4.0,1154464756
670,8,5630,4.0,1154400407
671,8,5650,4.0,1154465399
672,8,5669,3.0,1154465385
673,8,5952,4.0,1154464762
674,8,5989,3.5,1154400444
675,8,6377,4.0,1154389474
676,8,6378,3.0,1154400191
677,8,6870,4.0,1154464895
678,8,6874,5.0,1154465296
679,8,6879,3.0,1154400253
680,8,7143,3.5,1154400294
681,8,7153,4.0,1154464753
682,8,7361,4.0,1154465367
683,8,7438,4.0,1154464994
684,8,8533,2.5,1154400471
685,8,8784,4.5,1154464868
686,8,8873,4.0,1154465499
687,8,8874,3.0,1154465548
688,8,32587,3.5,1154465243
689,8,33166,4.5,1154473310
690,8,33493,4.5,1154400263
691,8,33794,4.5,1154464726
692,8,34162,3.5,1154400423
693,8,40583,3.5,1154473088
694,8,40819,3.5,1154473264
695,8,42007,2.0,1154473042
696,8,43556,3.5,1154473022
697,8,43871,3.0,1154473014
698,8,44004,3.0,1154473017
699,9,1,4.0,938629179
700,9,17,4.0,938628337
701,9,26,3.0,938628655
702,9,36,5.0,938629110
703,9,47,3.0,938628897
704,9,318,4.0,938628966
705,9,497,4.0,938628777
706,9,515,4.0,938628577
707,9,527,5.0,938628843
708,9,534,5.0,938628337
709,9,593,4.0,938628843
710,9,608,5.0,938628843
711,9,733,2.0,938628337
712,9,1059,5.0,938629250
713,9,1177,3.0,938629470
714,9,1357,4.0,938628655
715,9,1358,4.0,938628450
716,9,1411,3.0,938628655
717,9,1541,2.0,938628777
718,9,1584,4.0,938629341
719,9,1680,4.0,938629054
720,9,1682,5.0,938628690
721,9,1704,4.0,938628966
722,9,1721,3.0,938629470
723,9,1784,5.0,938628966
724,9,2028,4.0,938629341
725,9,2125,4.0,938629522
726,9,2140,4.0,938629747
727,9,2249,4.0,938629053
728,9,2268,3.0,938629053
729,9,2273,3.0,938628777
730,9,2278,4.0,938628897
731,9,2291,4.0,938629341
732,9,2294,2.0,938629250
733,9,2302,4.0,938628843
734,9,2391,4.0,939122916
735,9,2396,4.0,938628577
736,9,2427,2.0,938629681
737,9,2490,3.0,938629681
738,9,2501,4.0,938628966
739,9,2539,2.0,938629341
740,9,2571,5.0,938628450
741,9,2628,3.0,938628843
742,9,2762,4.0,938627748
743,9,2857,4.0,938629681
744,10,50,5.0,942766420
745,10,152,4.0,942766793
746,10,318,4.0,942766515
747,10,344,3.0,942766603
748,10,345,4.0,942766603
749,10,592,3.0,942767328
750,10,735,4.0,942766974
751,10,1036,3.0,942767258
752,10,1089,3.0,942766420
753,10,1101,2.0,942767328
754,10,1127,4.0,942767328
755,10,1196,4.0,942767258
756,10,1197,4.0,942767258
757,10,1198,4.0,942767258
758,10,1200,4.0,942767258
759,10,1210,4.0,942767258
760,10,1220,3.0,942767328
761,10,1240,4.0,942767258
762,10,1291,4.0,942767258
763,10,1358,5.0,942766420
764,10,1423,4.0,942766420
765,10,1459,3.0,942766725
766,10,1499,3.0,942766845
767,10,1611,5.0,942767029
768,10,1690,3.0,942766679
769,10,1704,4.0,942766472
770,10,1719,5.0,942766472
771,10,1887,2.0,942766845
772,10,1923,5.0,942766515
773,10,2108,3.0,942766472
774,10,2344,5.0,942766991
775,10,2406,4.0,942767328
776,10,2410,2.0,942767328
777,10,2539,4.0,942766845
778,10,2571,5.0,942766515
779,10,2826,5.0,942766109
780,10,2827,3.0,942766251
781,10,2840,3.0,942766213
782,10,2841,4.0,942766029
783,10,2881,3.0,942766164
784,10,2890,4.0,942765978
785,10,2907,2.0,942766213
786,10,2926,5.0,942767121
787,10,2995,2.0,942766251
788,10,3005,3.0,942766059
789,10,3019,4.0,942767571
790,11,50,5.0,1391658537
791,11,70,1.0,1391656827
792,11,126,4.0,1391657561
793,11,169,3.0,1391657297
794,11,296,5.0,1391658423
795,11,778,4.5,1391658505
796,11,785,3.5,1391656845
797,11,923,5.0,1391658556
798,11,1027,4.5,1391658634
799,11,1201,5.0,1391658440
800,11,1408,5.0,1391658667
801,11,1918,3.0,1391657062
802,11,2042,3.5,1391657376
803,11,2596,4.5,1391657543
804,11,2762,3.0,1391658583
805,11,3424,3.0,1391657112
806,11,5669,3.0,1391658601
807,11,6598,5.0,1391657861
808,11,26614,5.0,1391658574
809,11,48516,5.0,1391658450
810,11,51084,4.0,1391657605
811,11,58295,4.5,1391657459
812,11,71211,3.5,1391657720
813,11,77455,4.5,1391658141
814,11,79132,4.0,1391658115
815,11,80489,4.5,1391658399
816,11,80906,3.0,1391658137
817,11,81158,4.0,1391658210
818,11,81562,3.5,1391658218
819,11,88129,4.0,1391658385
820,11,91500,4.5,1391658311
821,11,91529,4.5,1391658125
822,11,91548,4.0,1391658270
823,11,96079,4.0,1391658186
824,11,96861,4.0,1391657924
825,11,97938,4.0,1391657610
826,11,104841,5.0,1391658157
827,11,106487,5.0,1391657798
828,12,253,3.0,968045587
829,12,529,1.0,968045407
830,12,538,3.0,968045438
831,12,608,2.0,968045353
832,12,673,1.0,968045732
833,12,736,4.0,968045680
834,12,737,3.0,968045764
835,12,1028,1.0,968045500
836,12,1032,2.0,968045561
837,12,1077,3.0,968045500
838,12,1197,1.0,955407153
839,12,1215,5.0,968045353
840,12,1220,5.0,955407153
841,12,1230,2.0,968045354
842,12,1235,5.0,968045354
843,12,1295,1.0,955407153
844,12,1374,1.0,968045475
845,12,1387,4.0,968045475
846,12,1639,2.0,968045438
847,12,1732,3.0,968045529
848,12,2259,2.0,955407153
849,12,2355,2.0,968045475
850,12,2460,4.0,968045680
851,12,2529,1.0,968045475
852,12,2668,2.0,968045764
853,12,2959,4.0,968045407
854,12,3146,2.0,968045732
855,12,3148,1.0,968045379
856,12,3176,3.0,968045649
857,12,3179,2.0,968045354
858,12,3298,4.0,968045529
859,12,3324,1.0,968045732
860,12,3408,4.0,968045379
861,12,3474,4.0,955407153
862,12,3770,3.0,968045619
863,12,3773,2.0,968045680
864,12,3780,2.0,968045619
865,12,3791,1.0,968045232
866,12,3793,5.0,968045232
867,12,3794,3.0,968045232
868,12,3798,4.0,968045232
869,12,3799,1.0,968045198
870,12,3801,3.0,968045198
871,12,3809,3.0,968045172
872,12,3825,5.0,968045142
873,12,3827,2.0,968045142
874,12,3829,2.0,968045106
875,12,3831,4.0,968045106
876,12,3841,2.0,968045074
877,12,3844,1.0,968045074
878,12,3861,3.0,968045015
879,12,3863,5.0,968045015
880,12,3864,3.0,968045015
881,12,3865,5.0,968045015
882,12,3869,2.0,968044981
883,12,3871,2.0,968044981
884,12,3873,3.0,968044981
885,12,3879,5.0,968044949
886,12,3885,3.0,968044949
887,12,3886,2.0,968044949
888,12,6184,4.0,968045173
889,13,1,5.0,1331380058
890,13,47,2.5,1331380914
891,13,110,4.0,1331380038
892,13,277,4.0,1331379348
893,13,296,3.5,1331380895
894,13,318,4.5,1331380029
895,13,356,5.0,1331380018
896,13,362,4.5,1331379479
897,13,480,3.0,1331380025
898,13,524,3.5,1331379485
899,13,527,4.0,1331380901
900,13,531,4.0,1331379483
901,13,587,3.0,1331380851
902,13,590,4.0,1331380062
903,13,914,4.0,1331379366
904,13,919,3.5,1331380871
905,13,1027,3.0,1331379520
906,13,1259,4.0,1331380814
907,13,1265,2.5,1331380845
908,13,1918,3.0,1331379386
909,13,1961,4.0,1331380745
910,13,2355,4.0,1331380741
911,13,2571,3.0,1331380888
912,13,2572,3.5,1331379777
913,13,2761,4.0,1331379470
914,13,2762,3.0,1331380765
915,13,2804,3.0,1331380731
916,13,2908,3.0,1331379494
917,13,2918,3.0,1331380761
918,13,3114,3.0,1331380738
919,13,3147,4.0,1331380752
920,13,3255,3.5,1331379342
921,13,3396,3.5,1331379599
922,13,3624,3.0,1331379574
923,13,4306,4.0,1331380721
924,13,4310,4.5,1331379506
925,13,4321,2.5,1331379589
926,13,4718,3.5,1331379530
927,13,4878,4.5,1331380145
928,13,4886,3.5,1331380834
929,13,4993,4.5,1331380883
